SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,TX_AMOUNT,IS_FRAUD
7323,3749,10263.86,False
3380,6513,2829.72,False
285,9194,31025.14,False
7329,9203,3137.44,False
5267,7635,9284.11,False
1325,3809,1781.52,False
8313,8589,5017.28,False
6200,4445,4256.13,False
287,692,478.57,False
1302,7830,26538.24,False
902,5195,208.38,False
1282,6820,32414.26,False
1310,9516,8209.19,False
2034,1965,30.06,False
2034,9730,30.06,False
2034,7593,30.06,False
2034,9778,30.06,False
2034,8082,30.06,False
2034,4877,30.06,False
5343,4682,46911.75,False
3355,9197,4.69,True
1278,8924,15409.52,False
8202,7793,10859.21,False
5234,4421,13607.8,False
5221,9750,17209.03,False
3339,2760,9559.33,False
8352,9797,10933.88,False
9953,9745,281.95,False
9953,9987,281.95,False
9953,5387,281.95,False
9953,9467,281.95,False
3239,2234,5718.58,False
326,5055,3861.32,False
3335,4991,3607.58,False
9318,8443,14431.87,False
1089,8542,24.56,False
1089,9976,24.56,False
1089,6585,24.56,False
1089,1893,24.56,False
1089,6349,24.56,False
1089,5824,24.56,False
9350,6674,27767.92,False
208,9689,14679.76,False
5377,9987,16140.21,False
4305,410,8161.54,False
8335,8290,20113.25,False
7360,8430,11926.73,False
6307,9694,17174.68,False
329,9891,113.87,False
6347,4629,31179.64,False
953,8950,291.17,False
8274,4360,8775.43,False
6285,7661,27420.17,False
9268,9540,11552.94,False
6344,9354,5565.18,False
6357,9983,15653.5,False
2215,9474,10025.44,False
6302,9435,20877.67,False
4110,1986,15.14,False
4110,5042,15.14,False
4110,7134,15.14,False
4110,3905,15.14,False
4110,9986,15.14,False
4110,1684,15.14,False
4110,6213,15.14,False
4110,6741,15.14,False
7268,1986,4740.74,False
5382,9882,4207.75,False
9303,5373,20260.71,False
5300,1279,10932.34,False
9943,3050,16.44,True
4336,9832,8738.45,False
9323,9782,22318.26,False
323,1501,3166.2,False
7390,7455,7189.2,False
1349,9847,4120.41,False
6351,9758,16221.22,False
2014,3746,3.55,True
340,3593,3490.68,False
4340,9984,28341.83,False
8292,9412,20065.75,False
5957,6949,290.25,False
5325,9672,4101.62,False
3164,8389,22.11,False
3164,7358,22.11,False
3164,3574,22.11,False
3164,9408,22.11,False
3164,9990,22.11,False
3164,7517,22.11,False
3164,2270,22.11,False
9397,1561,16539.2,False
4325,8474,15873.27,False
7332,8595,38308.6,False
260,5962,18200.06,False
6274,1422,11136.18,False
9282,9884,28305.1,False
6348,9129,19408.16,False
4240,8468,3740.23,False
1362,556,25406.85,False
9347,8036,10916.49,False
7272,9899,15500.26,False
2198,8881,24.02,False
2198,7234,24.02,False
2198,7226,24.02,False
2198,3014,24.02,False
2198,9812,24.02,False
2198,4505,24.02,False
4354,9436,27953.05,False
3227,9291,11237.57,False
7337,6048,11369.19,False
8275,5296,26517.59,False
4225,4269,2712.12,False
2288,6249,11491.77,False
5351,7566,8661.41,False
1366,6548,15166.76,False
1343,5881,9175.0,False
5293,910,15371.15,False
2333,5677,2477.77,False
9359,4452,8105.16,False
3276,3013,6757.6,False
6101,9971,14.54,False
6101,2700,14.54,False
6101,2556,14.54,False
6101,2204,14.54,False
6101,9204,14.54,False
6101,707,14.54,False
6101,6739,14.54,False
6101,5419,14.54,False
6101,5271,14.54,False
6101,5914,14.54,False
9286,9997,4865.28,False
7379,9997,57647.61,False
7292,9872,3898.56,False
3287,786,21359.37,False
7277,6586,7495.41,False
9073,1284,17.01,True
2287,4689,73121.24,False
3210,8718,30825.72,False
7363,9997,4017.99,False
5350,3215,16853.3,False
8294,9112,11782.71,False
5373,6066,24793.12,False
6293,422,20830.29,False
6642,6979,3.25,True
3370,9221,43032.27,False
4359,4444,27332.6,False
5292,7203,7241.65,False
5253,9885,12354.35,False
3217,2384,46582.41,False
3332,9627,552.0,False
9328,1066,7248.37,False
7347,9446,18290.48,False
8331,9885,12098.84,False
8214,5010,15892.46,False
6389,9974,15454.41,False
384,9176,33521.86,False
9220,6652,14699.02,False
321,3325,11471.28,False
5254,7531,15272.45,False
8303,6751,8357.76,False
9224,8520,2847.22,False
232,8143,7434.76,False
2333,6756,2477.77,False
3351,9001,22905.28,False
5294,4353,7810.2,False
366,2418,33604.23,False
5358,9002,25844.79,False
6234,9871,5538.19,False
2211,6367,1381.07,False
5396,6374,5142.87,False
7296,2222,5380.95,False
5290,5312,27144.1,False
1891,9763,298.64,False
9173,7926,10.53,True
6346,5795,9887.88,False
1262,6837,1718.29,False
8113,7131,13.06,False
8113,9994,13.06,False
8113,9750,13.06,False
8113,4153,13.06,False
8113,5298,13.06,False
8113,4286,13.06,False
8113,4970,13.06,False
8113,9940,13.06,False
8113,4203,13.06,False
8113,7109,13.06,False
8113,8735,13.06,False
8113,9989,13.06,False
8113,9719,13.06,False
8113,6847,13.06,False
8201,1496,24053.07,False
3343,5919,3096.8,False
3359,9359,3457.04,False
7347,6477,18307.15,False
1265,8458,18210.28,False
4359,9271,27318.75,False
8214,7243,15878.74,False
4262,7874,15813.0,False
1931,6020,366.7,False
7315,4729,4094.96,False
7343,5220,11502.71,False
5248,7242,25637.25,False
6317,9963,10710.22,False
7300,9530,7073.68,False
8347,2185,7977.68,False
7238,5680,3050.62,False
6220,5766,6125.68,False
3281,1534,12413.56,False
9499,7284,12.6,True
6235,2755,9860.02,False
6318,9895,19943.03,False
6299,7381,15.93,True
869,4309,4.1,True
6254,214,5450.61,False
5206,9752,11132.09,False
1273,5830,12790.62,False
2267,8333,6895.5,False
1208,8015,27920.1,False
5360,9996,16748.39,False
8888,8322,251.11,False
8286,9831,9571.28,False
6252,7571,20323.58,False
6353,5087,8883.14,False
7396,3091,10497.86,False
2318,6557,8681.12,False
9366,9646,17752.41,False
9336,9419,22037.51,False
4093,9793,23.59,False
4093,6277,23.59,False
4093,6027,23.59,False
4093,2563,23.59,False
4093,9347,23.59,False
4093,9902,23.59,False
4093,4137,23.59,False
4093,8407,23.59,False
7207,7463,22651.06,False
5254,8521,15495.89,False
9319,8850,12238.88,False
9980,8376,318.45,False
9980,4294,318.45,False
9980,9983,318.45,False
9980,9189,318.45,False
9980,9987,318.45,False
9980,9346,318.45,False
9980,8015,318.45,False
7045,9399,13.42,False
7045,7010,13.42,False
7045,1863,13.42,False
7045,9970,13.42,False
7045,2303,13.42,False
7045,8612,13.42,False
7045,9984,13.42,False
7045,9779,13.42,False
7045,9849,13.42,False
7045,6140,13.42,False
7045,2615,13.42,False
368,4037,3.46,True
9327,4397,15448.5,False
6232,9764,10593.82,False
6269,8979,28903.48,False
6389,4378,15509.66,False
1285,2386,68166.88,False
3208,5416,2773.74,False
3241,8204,18327.7,False
291,2849,5353.32,False
8323,2062,33758.23,False
8382,9464,6013.67,False
328,9227,63962.14,False
3230,9191,12834.99,False
8318,9985,13988.64,False
7200,9962,325.39,False
9285,6065,8625.97,False
1298,993,56370.98,False
2217,2366,26939.79,False
1212,3029,68707.57,False
1330,4111,13185.13,False
6313,8694,13851.09,False
4330,6269,1770.28,False
9276,9986,14013.96,False
369,7762,14547.51,False
6298,5313,15454.18,False
3350,9446,1771.95,False
4216,7259,5971.6,False
6257,7001,57523.86,False
8281,8431,7786.61,False
7392,6682,21836.32,False
6331,7543,12761.19,False
1376,8488,1405.45,False
5318,1289,4426.44,False
3373,9958,28318.34,False
3294,4837,7586.45,False
3399,6139,16901.16,False
8220,3790,20008.01,False
8329,9258,10279.45,False
7357,9610,17955.36,False
3323,6256,11119.46,False
284,7485,3859.16,False
8280,9141,12837.95,False
217,7533,23851.11,False
8325,9986,22962.86,False
1355,9771,17283.97,False
9214,9156,13678.56,False
7366,5463,13061.56,False
7301,5168,10675.75,False
338,8021,179.19,False
329,9964,117.91,False
8351,9370,16554.22,False
7381,8388,8130.09,False
1384,8212,4474.16,False
4205,9989,33930.35,False
1255,2664,87531.65,False
6277,9876,6905.09,False
3918,8014,257.64,False
8216,5211,4136.37,False
4281,9802,24353.75,False
3317,8622,2874.56,False
1201,652,24026.37,False
8365,5003,4506.85,False
8073,9623,12.16,False
8073,5144,12.16,False
8073,9689,12.16,False
8073,6049,12.16,False
8073,6444,12.16,False
8073,9006,12.16,False
8073,7247,12.16,False
8073,5532,12.16,False
8073,6468,12.16,False
8073,5237,12.16,False
8073,8707,12.16,False
8073,4965,12.16,False
8073,3879,12.16,False
8073,9707,12.16,False
6300,9078,6830.22,False
9354,9382,14724.75,False
4240,9837,3784.13,False
6275,9731,11242.97,False
8300,7574,8426.65,False
4254,2612,27961.85,False
266,9897,2689.43,False
7374,1224,26031.47,False
8228,7574,12360.33,False
7242,7430,33543.32,False
1398,8282,4796.88,False
3380,2285,2773.99,False
6273,7939,4173.09,False
4215,9944,41201.6,False
6370,7433,2767.0,False
4285,3079,15432.62,False
218,7580,6410.05,False
4277,9452,7254.6,False
1377,6058,15138.99,False
7218,8256,11590.87,False
9210,9986,5616.58,False
8285,8874,14782.56,False
204,6587,22279.59,False
9229,4194,11422.72,False
9288,7556,29099.96,False
3369,8490,931.88,False
6310,5079,9276.1,False
1246,9877,27057.87,False
9359,1461,10274.5,False
9249,7264,6989.23,False
7245,7561,14051.77,False
1259,9584,427.21,False
214,9724,4622.84,False
3189,9982,15.42,True
9971,5430,4.39,True
2236,5342,54730.9,False
7244,9349,17052.99,False
1354,1377,2452.43,False
2332,9842,15611.32,False
5251,9998,18987.72,False
2350,9956,24332.12,False
7279,9932,6800.93,False
1374,5612,8582.44,False
4313,1854,1274.14,False
8869,9795,244.94,False
4354,9984,30613.73,False
282,6796,8412.63,False
4316,3526,3018.53,False
8361,9722,17715.63,False
4332,9882,7311.47,False
6244,994,6560.51,False
1260,9996,533.27,False
216,6550,703.21,False
2335,8028,19075.72,False
1231,6758,45805.77,False
7874,9991,214.71,False
8396,5245,14153.6,False
3386,3092,2467.54,False
8333,8986,9068.44,False
4353,9942,11468.47,False
8378,3386,30921.03,False
9281,9794,7534.05,False
6390,985,44689.99,False
8240,9483,14004.07,False
5191,8124,17.65,False
5191,3469,17.65,False
5191,9981,17.65,False
5191,2720,17.65,False
5191,9346,17.65,False
5191,9286,17.65,False
5191,272,17.65,False
5191,395,17.65,False
5191,4814,17.65,False
323,8989,3160.16,False
3318,9893,18410.21,False
2136,9426,19.26,False
2136,5696,19.26,False
2136,1254,19.26,False
2136,8901,19.26,False
2136,9473,19.26,False
2136,7083,19.26,False
1243,8629,4778.66,False
6365,9782,29515.56,False
6228,9236,1226.73,False
9397,1260,16549.35,False
6281,4057,15872.04,False
9286,5661,4933.54,False
6915,9531,235.88,False
8366,9474,5859.23,False
8332,8492,21883.43,False
7317,9920,7604.57,False
8208,3683,18835.11,False
1352,8817,24730.95,False
246,9444,32273.86,False
7320,7457,16040.28,False
6262,5288,29272.69,False
317,3926,11686.3,False
333,6625,7231.17,False
1263,6403,15734.72,False
3361,7289,29696.2,False
3355,2598,11983.36,False
1200,9857,4039.08,False
4355,4415,5819.52,False
5267,554,4.59,True
5267,8704,11013.0,False
7313,9785,15142.88,False
4356,5098,22183.66,False
2219,6178,8860.55,False
4297,7835,9302.59,False
1249,9791,47323.47,False
9302,8531,10790.65,False
9958,3082,382.54,False
9958,9586,382.54,False
9958,9862,382.54,False
9958,8254,382.54,False
9958,9228,382.54,False
5247,7450,2877.02,False
4207,3760,6955.81,False
6371,7898,34874.82,False
3310,9326,18901.16,False
1254,4076,10960.65,False
9275,8035,17817.84,False
8892,1694,11.71,True
5351,9941,13619.9,False
317,9638,11688.62,False
4246,8455,7648.98,False
4262,3783,15770.87,False
5001,9585,14.95,False
5001,4373,14.95,False
5001,9579,14.95,False
5001,9513,14.95,False
5001,4684,14.95,False
5001,8620,14.95,False
5001,8844,14.95,False
5001,9802,14.95,False
5001,2394,14.95,False
5374,9887,7214.25,False
9347,6870,11117.52,False
7351,4244,4801.07,False
8261,5792,17283.47,False
8347,1085,9007.16,False
8229,7983,10052.49,False
4209,6023,49442.03,False
2276,9977,10896.78,False
8228,8022,13216.2,False
4395,7882,10794.09,False
6368,9612,39381.5,False
8284,6376,13071.41,False
5379,6660,24082.67,False
8317,9304,9960.06,False
6279,2498,27371.55,False
330,9996,58362.01,False
9357,7583,28744.6,False
3372,6868,2247.5,False
8332,1584,23157.62,False
6332,9178,14560.26,False
9288,8005,29429.16,False
1985,2558,385.69,False
1325,8281,2963.87,False
9091,7341,7.27,False
9091,9993,7.27,False
9091,4195,7.27,False
9091,9477,7.27,False
9091,7552,7.27,False
9091,9991,7.27,False
9091,9101,7.27,False
9091,6497,7.27,False
9091,7146,7.27,False
9091,9577,7.27,False
9091,9984,7.27,False
9091,2160,7.27,False
9091,8151,7.27,False
9091,156,7.27,False
9091,3589,7.27,False
9091,1410,7.27,False
9091,545,7.27,False
9091,6424,7.27,False
9091,9417,7.27,False
9091,9608,7.27,False
5377,9943,17148.68,False
7039,6695,10.53,True
7327,6462,39492.06,False
7335,2977,22607.92,False
6341,2388,31435.29,False
3050,747,16.44,True
7240,2256,15203.56,False
3270,9480,49217.93,False
6311,6385,6729.67,False
9311,5386,15724.52,False
3374,9452,9144.5,False
4276,6632,3135.04,False
8273,8685,17719.77,False
6277,4143,6920.64,False
5340,5650,7949.88,False
1288,3144,9373.47,False
298,9783,28190.16,False
4389,9914,4908.44,False
6117,2846,10.14,True
7282,7791,8142.64,False
7860,8772,386.7,False
7299,5760,3964.11,False
6242,7579,3104.15,False
2398,8215,3463.4,False
9560,9570,3.47,True
1348,9973,7407.81,False
2221,9430,19142.87,False
5106,9895,17.53,False
5106,8014,17.53,False
5106,9919,17.53,False
5106,2786,17.53,False
5106,9337,17.53,False
5106,9605,17.53,False
5106,7932,17.53,False
5106,9617,17.53,False
5106,8580,17.53,False
2387,9993,10753.19,False
1360,7177,28798.52,False
8930,9850,296.01,False
5249,3586,2258.53,False
5120,5460,12.25,False
5120,1413,12.25,False
5120,9577,12.25,False
5120,6469,12.25,False
5120,9879,12.25,False
5120,7271,12.25,False
5120,5911,12.25,False
5120,1858,12.25,False
5120,6151,12.25,False
1358,4332,11384.9,False
2372,3136,13308.45,False
1215,8768,8755.5,False
1209,7102,7303.06,False
396,7646,8878.55,False
5236,9667,25177.39,False
7342,7265,18712.77,False
8333,9995,10704.61,False
4250,3301,11337.85,False
1295,7333,13122.42,False
7387,2387,14400.42,False
7326,2126,26837.76,False
9236,7593,24925.65,False
6330,8463,12366.01,False
8338,4058,31273.75,False
6223,7723,3704.88,False
8285,4674,14684.59,False
9324,6100,25842.06,False
3325,1520,7025.88,False
251,9358,4235.78,False
7064,8409,19.92,True
9386,5067,15167.06,False
7204,9276,6079.19,False
8337,8220,12274.07,False
6268,8908,445.59,False
6350,8599,4916.54,False
7239,7457,4979.01,False
388,3644,8517.63,False
377,82,359.53,False
1240,9600,11818.86,False
6298,8581,18664.13,False
343,9769,3548.4,False
2205,1772,3826.01,False
6252,1256,22624.08,False
4216,9922,6225.91,False
236,9855,2649.19,False
3293,1276,4775.45,False
6314,9964,9186.6,False
3369,9988,5108.86,False
372,6677,9509.83,False
221,5787,12531.22,False
233,8786,343.2,False
7277,7234,9016.42,False
4336,9524,9229.05,False
3353,1904,22753.99,False
6396,7296,24320.93,False
390,9523,10858.24,False
8250,7012,9662.01,False
4205,7616,35008.71,False
9383,6475,19130.48,False
375,9907,32623.52,False
8355,5298,34923.53,False
4532,9197,4.58,True
7369,121,33261.67,False
7284,5989,12.6,True
7307,9970,12047.83,False
5396,9885,5191.91,False
2226,6331,44222.91,False
5823,550,201.61,False
5925,9994,340.1,False
2269,6091,10806.71,False
2265,9017,12550.19,False
7300,9995,7646.67,False
4286,8698,11362.4,False
203,9946,3870.72,False
7267,6586,9530.44,False
1564,2971,15.82,True
8388,4113,20599.57,False
9231,4032,6179.19,False
4358,9401,3993.94,False
2050,3116,29.11,False
2050,9998,29.11,False
2050,9786,29.11,False
2050,9380,29.11,False
2050,9999,29.11,False
2050,3609,29.11,False
282,7788,8628.19,False
9398,7666,12830.7,False
4079,9073,17.01,True
1208,7149,28283.78,False
5069,6133,14.93,False
5069,9965,14.93,False
5069,5179,14.93,False
5069,9732,14.93,False
5069,6358,14.93,False
5069,9988,14.93,False
5069,9450,14.93,False
5069,4910,14.93,False
5069,6747,14.93,False
5069,9495,14.93,False
9247,7024,4766.42,False
2295,1051,4664.28,False
5979,5363,385.88,False
4261,4304,39900.7,False
9209,6130,5945.24,False
116,2787,56.02,False
116,9958,56.02,False
116,9658,56.02,False
5380,6665,3552.57,False
8280,2108,13483.54,False
3219,2466,30974.16,False
2213,6574,44573.41,False
5210,6979,3.25,True
398,9419,7059.25,False
5273,7455,31299.11,False
1239,4652,9647.72,False
2257,9998,8904.39,False
4218,9292,3919.26,False
7229,6454,36575.09,False
245,9960,2591.22,False
354,5404,27428.77,False
8257,3584,13105.16,False
8350,6331,15533.99,False
2218,9125,30083.96,False
4278,6065,7908.65,False
2285,9679,21190.74,False
292,5793,4716.12,False
1374,6833,8729.9,False
8352,1078,11137.17,False
7308,9215,8108.89,False
309,9696,81.34,False
4068,7883,15.98,False
4068,4189,15.98,False
4068,9009,15.98,False
4068,9956,15.98,False
4068,9615,15.98,False
4068,8317,15.98,False
4068,3062,15.98,False
4068,1548,15.98,False
7113,2800,11.15,False
7113,4680,11.15,False
7113,7310,11.15,False
7113,2699,11.15,False
7113,8908,11.15,False
7113,3412,11.15,False
7113,8026,11.15,False
7113,9606,11.15,False
7113,8305,11.15,False
7113,1702,11.15,False
7113,2538,11.15,False
7113,1845,11.15,False
476,3464,15.82,True
5358,5232,34684.41,False
8220,6894,19496.69,False
9316,4993,6736.47,False
7360,2446,11068.91,False
2234,1470,10248.72,False
3392,2495,6811.99,False
9350,9007,30975.57,False
9342,9994,3015.52,False
8985,6197,290.0,False
1330,7965,13789.85,False
6318,3524,20874.12,False
8356,6784,5810.06,False
7292,6708,4430.14,False
7246,3626,25140.95,False
4220,1374,12021.08,False
7205,9898,9311.79,False
2349,9911,21780.55,False
8354,5554,20569.37,False
4352,8682,13055.06,False
4388,4384,3220.3,False
4264,5971,36227.08,False
6246,8216,4278.96,False
4299,6950,12468.62,False
1341,9211,6495.9,False
364,9272,51821.46,False
7356,9744,13372.86,False
9330,9359,9298.15,False
5251,6885,19734.97,False
9220,9599,15606.56,False
2214,1483,22790.22,False
2385,3564,69903.19,False
9250,5003,32839.88,False
263,1857,13359.19,False
5336,3356,11475.0,False
6003,9378,13.12,False
6003,2668,13.12,False
6003,9997,13.12,False
6003,1894,13.12,False
6003,8697,13.12,False
6003,9956,13.12,False
6003,9989,13.12,False
6003,9901,13.12,False
6003,605,13.12,False
6003,9462,13.12,False
6003,8051,13.12,False
1287,6783,13393.15,False
8266,9134,36413.3,False
333,8690,7479.75,False
1396,7617,30006.72,False
7232,2654,4897.24,False
7310,9782,12788.17,False
2339,602,4347.41,False
4979,5000,252.47,False
5313,9983,3220.55,False
8077,9652,7.26,False
8077,9961,7.26,False
8077,9029,7.26,False
8077,9833,7.26,False
8077,7875,7.26,False
8077,9731,7.26,False
8077,9776,7.26,False
8077,1041,7.26,False
8077,7592,7.26,False
8077,367,7.26,False
8077,6039,7.26,False
8077,9848,7.26,False
8077,9867,7.26,False
8077,9728,7.26,False
1323,9830,58085.1,False
1223,8597,54524.63,False
5345,1630,39217.24,False
2375,6312,19113.12,False
224,2168,6194.16,False
8203,8400,1785.88,False
5299,8949,6079.87,False
5376,3112,8259.37,False
7385,7525,20238.84,False
2377,9724,6603.38,False
5373,1335,29019.37,False
4316,8124,3098.76,False
2314,3448,34830.91,False
4222,9919,5799.31,False
1343,601,9173.51,False
6392,9731,24469.57,False
8240,9493,14912.11,False
2335,9624,19191.04,False
5221,1851,18084.94,False
5202,8357,1237.06,False
1273,4126,12391.14,False
2337,8147,23034.41,False
8390,7574,16763.95,False
9365,8952,16009.46,False
9302,9991,11385.98,False
2333,9422,13.56,True
295,7362,2175.33,False
1219,9314,4536.62,False
9234,9784,26540.1,False
2356,7444,71649.91,False
7223,4237,10305.01,False
9223,8002,21958.49,False
6257,9998,66533.19,False
1351,5452,7895.14,False
4231,7567,6046.55,False
8319,2243,22889.66,False
250,5415,91.48,False
1261,9500,6582.66,False
9006,9014,7.91,False
9006,7794,7.91,False
9006,6100,7.91,False
9006,7772,7.91,False
9006,4450,7.91,False
9006,9447,7.91,False
9006,8622,7.91,False
9006,9975,7.91,False
9006,590,7.91,False
9006,1503,7.91,False
9006,1378,7.91,False
9006,1598,7.91,False
9006,1410,7.91,False
9006,2564,7.91,False
9006,8967,7.91,False
9006,9968,7.91,False
9006,9969,7.91,False
9006,7119,7.91,False
9006,8969,7.91,False
214,7598,4479.67,False
301,9900,13426.0,False
2367,4309,4.22,True
2229,2980,11639.55,False
4395,7028,12897.53,False
235,7543,10332.41,False
259,8724,10914.66,False
8268,7334,9574.67,False
1323,9996,58230.3,False
4399,7908,45328.84,False
5215,7664,11325.46,False
3292,1578,7165.64,False
9211,8883,4939.47,False
8229,4781,13136.55,False
6304,7610,1368.39,False
7337,9814,12303.67,False
6390,8879,46006.13,False
8379,6022,51776.08,False
8348,9542,22107.74,False
2335,9902,19253.32,False
2037,9540,20.98,False
2037,9342,20.98,False
2037,8474,20.98,False
2037,9800,20.98,False
2037,9913,20.98,False
2037,1370,20.98,False
4259,5731,28979.19,False
5311,7762,7900.47,False
7387,6876,14469.92,False
7205,6588,9378.74,False
9330,4044,9306.51,False
307,4732,86175.54,False
4287,1163,6715.71,False
8217,6224,17351.11,False
4321,5798,3552.51,False
7355,8633,9405.16,False
2213,4564,54368.8,False
317,8679,11992.85,False
9311,9997,16566.05,False
1398,918,4860.51,False
1215,470,8610.5,False
3317,7675,3044.77,False
203,6633,3870.72,False
5249,4245,2299.02,False
6311,8556,6834.48,False
2325,1247,6786.82,False
6345,5233,16823.38,False
9327,2284,13.56,True
8397,8003,17345.21,False
2311,9874,47609.51,False
9389,9302,14883.2,False
6365,851,30199.2,False
9138,9982,5.38,False
9138,9994,5.38,False
9138,9169,5.38,False
9138,9122,5.38,False
9138,6025,5.38,False
9138,4002,5.38,False
9138,8059,5.38,False
9138,7962,5.38,False
9138,1252,5.38,False
9138,3253,5.38,False
9138,8582,5.38,False
9138,2392,5.38,False
9138,573,5.38,False
9138,7807,5.38,False
9138,1774,5.38,False
9138,1111,5.38,False
9138,9913,5.38,False
9138,9955,5.38,False
9138,4018,5.38,False
9138,2528,5.38,False
375,5710,33001.18,False
257,9575,94825.02,False
213,9758,694.03,False
8308,9942,10912.0,False
2253,5740,9228.59,False
9399,9745,16787.73,False
7378,2425,9675.14,False
6318,9106,21241.2,False
377,925,333.82,False
7286,6016,11306.07,False
8259,8551,9855.43,False
1338,1593,23780.39,False
8382,9964,7545.25,False
365,2235,20069.54,False
4207,4025,8994.17,False
5233,9986,11565.65,False
9205,7450,38096.08,False
3242,7243,39401.0,False
5261,8240,24403.41,False
2348,6897,3420.28,False
7283,3103,7464.13,False
1325,9296,3096.51,False
5221,7688,18185.07,False
9229,7178,11775.09,False
212,6393,94148.26,False
9268,9078,14339.28,False
5366,4231,7522.31,False
9342,9980,3039.55,False
5212,8315,10717.03,False
5398,8797,22885.65,False
8054,8674,12.74,False
8054,7994,12.74,False
8054,5124,12.74,False
8054,7456,12.74,False
8054,2176,12.74,False
8054,9062,12.74,False
8054,2790,12.74,False
8054,9880,12.74,False
8054,3337,12.74,False
8054,1221,12.74,False
8054,6117,12.74,False
8054,3873,12.74,False
8054,8647,12.74,False
8054,4406,12.74,False
9349,9543,17342.28,False
7293,4382,44215.01,False
9358,6791,12341.05,False
2323,8857,5556.04,False
3307,9941,55850.87,False
6392,9786,24701.46,False
6026,6287,16.48,False
6026,6121,16.48,False
6026,9106,16.48,False
6026,2641,16.48,False
6026,6851,16.48,False
6026,6658,16.48,False
6026,5559,16.48,False
6026,9891,16.48,False
6026,8021,16.48,False
6026,4901,16.48,False
9225,9167,7747.65,False
9397,6371,18396.9,False
4211,9793,11276.55,False
1397,8422,8449.01,False
8276,9497,12081.05,False
1248,6416,640.52,False
9208,9445,19556.87,False
4462,554,4.59,True
263,5716,13201.39,False
1201,2299,23607.4,False
8324,9960,32281.55,False
1336,9565,14726.17,False
4218,4654,3717.96,False
5335,8802,15059.16,False
1339,5114,25799.9,False
8380,9993,50030.35,False
7236,6773,4747.52,False
4083,396,16.46,False
4083,9789,16.46,False
4083,3015,16.46,False
4083,5676,16.46,False
4083,9947,16.46,False
4083,6207,16.46,False
4083,4448,16.46,False
4083,9818,16.46,False
2379,9996,17042.85,False
3909,9697,203.86,False
2987,4309,389.64,False
8222,9995,6009.8,False
8257,3034,15163.21,False
5359,9956,15305.35,False
2319,7945,24583.73,False
9282,9843,33237.23,False
2386,8960,5980.51,False
4340,2373,40824.51,False
2339,2383,4446.95,False
7381,6251,8539.75,False
9212,9430,29710.41,False
8832,6361,218.47,False
9301,9870,12877.5,False
5382,4882,4430.37,False
8005,8762,11.91,False
8005,8876,11.91,False
8005,9358,11.91,False
8005,2265,11.91,False
8005,1670,11.91,False
8005,8591,11.91,False
8005,1862,11.91,False
8005,6215,11.91,False
8005,8979,11.91,False
8005,8547,11.91,False
8005,7449,11.91,False
8005,7737,11.91,False
8005,4559,11.91,False
8005,4208,11.91,False
344,8262,39390.49,False
5282,9554,11880.14,False
6359,9490,5615.41,False
2261,9998,2329.24,False
5313,7442,3266.41,False
6279,8412,27820.47,False
2360,7786,21004.04,False
1395,9998,4356.79,False
6236,9145,21546.37,False
3228,9233,19614.0,False
191,4173,34.46,False
191,1299,34.46,False
191,1717,34.46,False
191,4117,34.46,False
4203,9687,5429.78,False
277,8441,70673.79,False
9844,4037,3.07,True
2313,9936,14114.53,False
7289,8990,7887.92,False
1352,1548,27335.47,False
7371,8732,15111.87,False
2971,7916,15.82,True
5272,9731,8403.36,False
8218,7277,7328.8,False
8249,9722,15081.45,False
1265,6852,23381.96,False
6330,8595,13906.04,False
338,9723,250.73,False
3274,9830,13202.54,False
3055,7648,14.39,True
4250,9236,12091.59,False
1378,9589,30346.13,False
6313,9920,13831.48,False
8270,9651,2264.15,False
1268,9830,4146.42,False
347,2954,75861.13,False
3266,486,24371.0,False
1274,5111,4950.19,False
9398,5389,14763.61,False
4215,6911,43530.41,False
7352,4782,12416.38,False
8306,8253,61936.05,False
4283,9964,8776.32,False
3337,1677,44968.2,False
2338,5908,6499.84,False
8367,4366,36438.88,False
281,4177,23033.75,False
4277,3791,12.48,True
4277,278,7444.32,False
2377,6649,6777.69,False
3278,9060,10263.08,False
9295,6394,11359.41,False
4341,8312,15126.14,False
7395,7850,29543.26,False
1373,5587,34663.91,False
5342,9213,4141.28,False
386,4172,5221.92,False
397,9869,4186.42,False
356,2455,7020.07,False
7281,9697,8333.65,False
9246,9543,33741.08,False
3263,9533,11959.47,False
5301,3286,14207.27,False
2337,9977,23207.88,False
1269,1653,30702.48,False
4320,8523,28237.01,False
5039,6593,17.04,False
5039,9971,17.04,False
5039,9980,17.04,False
5039,9107,17.04,False
5039,8667,17.04,False
5039,9737,17.04,False
5039,4556,17.04,False
5039,4579,17.04,False
5039,3953,17.04,False
9365,8458,17311.6,False
4047,562,24.27,False
4047,3449,24.27,False
4047,1599,24.27,False
4047,7830,24.27,False
4047,1220,24.27,False
4047,6061,24.27,False
4047,381,24.27,False
4047,9770,24.27,False
9315,7981,11618.74,False
5328,6353,22329.42,False
4377,9973,8854.79,False
8239,9676,24677.14,False
9270,9995,17092.82,False
6206,9292,11524.57,False
7335,8709,28933.22,False
4210,4087,22404.81,False
747,9940,16.44,True
1255,9349,96653.71,False
3393,9785,19375.28,False
2375,9825,22510.35,False
9206,8057,21949.25,False
3385,8607,39834.03,False
7390,6333,8184.89,False
3387,9529,31047.81,False
